CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,TAX,PTRATIO,B,LSTAT,RAD_1,RAD_2,RAD_3,RAD_4,RAD_5,RAD_6,RAD_7,RAD_8,RAD_24,MEDV,LOGMEDV
-0.4107769779066617,1.4450716452855268,-1.1230319382394722,-0.27259856706992697,-1.0166887689156525,1.2827136817256513,-1.0552564565918,0.36682207193379796,-0.0608013544641726,-1.353192224459534,0.4410519326070333,-1.018091053384848,0,0,0,0,1,0,0,0,0,34.9,3.580737295494233
-0.40996469274304526,1.4450716452855268,-1.1230319382394722,-0.27259856706992697,-1.0166887689156525,0.9493435515171423,-1.6740104072705546,1.2762507712713813,-0.0608013544641726,-1.353192224459534,0.23031696496760956,-1.05874145056308,0,0,0,0,1,0,0,0,0,37.0,3.6375861597263857
-0.4124748633704387,1.4450716452855268,-1.1230319382394722,-0.27259856706992697,-1.0166887689156525,0.6473159121829357,-1.3432970888043236,1.2762507712713813,-0.0608013544641726,-1.353192224459534,0.36221819601351307,-1.1162127017460979,0,0,0,0,1,0,0,0,0,30.5,3.449987545831587
-0.41043484060278884,1.4450716452855268,-1.1230319382394722,-0.27259856706992697,-1.0166887689156525,1.2727410709929186,-1.5033196622557259,1.2762507712713813,-0.0608013544641726,-1.353192224459534,0.3707703955326992,-1.3713289874853474,0,0,0,0,1,0,0,0,0,36.4,3.6216707044204863
-0.4179723348789258,2.08919272748644,-1.1974457045813476,-0.27259856706992697,-1.3276686511827083,0.7342200914253251,-2.0865130410563912,1.1525597213693168,-0.8507259785433017,-1.353192224459534,0.4023477476035389,-1.068553615399205,1,0,0,0,0,0,0,0,0,31.1,3.4688560301359703
-0.4188428066588471,2.08919272748644,-1.1974457045813476,-0.27259856706992697,-1.3276686511827083,0.45498699090879563,-1.770023951341396,1.1525597213693168,-0.8507259785433017,-1.353192224459534,0.21957189377683747,-1.1596665745917945,1,0,0,0,0,0,0,0,0,29.1,3.40452517175483
-0.4189103031337608,2.948020837087658,-1.5578417886292544,-0.27259856706992697,-1.1462637198602592,2.265728168237925,-1.3006244025506164,0.8810288693168222,-0.9101188074214317,-1.7921122664957674,0.4117770957913593,-1.357311609148026,0,0,0,1,0,0,0,0,0,50.0,3.9318256327243257
-0.415849687116123,2.948020837087658,-1.4031778821147682,-0.27259856706992697,-1.3017536609937874,1.428028866688337,-1.2259472016066286,1.670426861120696,-0.4706118737232696,-2.669952350568234,0.4410519326070333,-1.2017187096037585,0,1,0,0,0,0,0,0,0,33.3,3.535145354171894
-0.41508744244252876,2.948020837087658,-1.4031778821147682,-0.27259856706992697,-1.3017536609937874,1.171590304989482,-1.1370457719114053,1.670426861120696,-0.4706118737232696,-2.669952350568234,-0.0259200898572261,-0.5667314709230984,0,1,0,0,0,0,0,0,0,30.3,3.4436180975461075
-0.41613247407136483,2.948020837087658,-1.4031778821147682,-0.27259856706992697,-1.3017536609937874,1.409508303898974,-1.0765927997186535,1.670426861120696,-0.4706118737232696,-2.669952350568234,0.3895194483247601,-0.8456772998357944,0,1,0,0,0,0,0,0,0,34.6,3.572345637857985
-0.4168516606488934,3.592141919288571,-1.4104733494031871,-0.27259856706992697,-1.3103919910567612,0.983535359743655,-1.8944859529147087,1.8341439925052887,-0.037044222912920595,-0.47535214038706697,0.4410519326070333,-1.1344352935846158,0,0,1,0,0,0,0,0,0,34.9,3.580737295494233
-0.41844830140029987,3.592141919288571,-1.4104733494031871,-0.27259856706992697,-1.3103919910567612,1.2114807479204144,-1.9442707535440338,1.8341439925052887,-0.037044222912920595,-0.47535214038706697,0.30290101729710944,-1.1498544097556693,0,0,1,0,0,0,0,0,0,32.9,3.5234150143864045
-0.4165083596126945,3.0339036480477795,-1.3287641157728927,-0.27259856706992697,-1.206732030301076,-0.1747121439295002,-1.0730367425308445,1.1765183259621839,-0.3577654988548226,-1.7921122664957674,0.40673349094671085,-0.732136535303491,0,1,0,0,0,0,0,0,0,24.1,3.2228678461377385
-0.4179839722021868,3.0339036480477795,-1.3287641157728927,-0.27259856706992697,-1.206732030301076,1.8881936190701685,-1.8802617241634727,1.1765183259621839,-0.3577654988548226,-1.7921122664957674,0.4243861079029791,-1.3376872794757761,0,1,0,0,0,0,0,0,0,42.3,3.768152635008444
-0.41643271701149814,3.592141919288571,-1.2339230410234434,-0.27259856706992697,-1.1972298672318045,2.234385677363621,-1.2579517162969092,0.6288930781252202,-1.0942365769436349,-1.7921122664957674,0.3958787761723596,-1.2395656311145262,0,0,0,1,0,0,0,0,0,48.5,3.9019726695746444
-0.4181794792329712,3.592141919288571,-1.2339230410234434,-0.27259856706992697,-1.1972298672318045,2.492248897738578,-1.3041804597384254,0.6288930781252202,-1.0942365769436349,-1.7921122664957674,0.37142825703417504,-1.3699272496516155,0,0,0,1,0,0,0,0,0,50.0,3.9318256327243257
-0.4046417810834728,-0.4872916013172126,-0.0797801159955309,-0.27259856706992697,-0.5674956056410174,-0.5607946451538871,-1.6455619497680833,0.07147522603006017,-0.7794545838895456,-0.036432098350833615,0.4410519326070333,-0.24993872049963448,0,0,0,1,0,0,0,0,0,22.6,3.1612467120315646
-0.3937876496779565,-0.4872916013172126,-0.0797801159955309,-0.27259856706992697,-0.5674956056410174,0.05893187895167738,-0.5716326790497847,0.26613888834710603,-0.7794545838895456,-0.036432098350833615,0.41879428514043465,-0.23592134216231286,0,0,0,1,0,0,0,0,0,24.4,3.2347491740244907
-0.39119252659075787,-0.4872916013172126,-0.0797801159955309,-0.27259856706992697,-0.5674956056410174,-0.7146577821732002,0.14669087288762045,0.26613888834710603,-0.7794545838895456,-0.036432098350833615,0.3591481756732928,0.7579107819537751,0,0,0,1,0,0,0,0,0,22.5,3.157000421150113
-0.40470578636140825,-0.4872916013172126,-0.0797801159955309,3.6683978597124467,-0.5674956056410174,-0.3143286941877662,-0.3369329046543948,0.21113867899403616,-0.7794545838895456,-0.036432098350833615,0.2702272293904764,0.2813199184848473,0,0,0,1,0,0,0,0,0,24.4,3.2347491740244907
-0.36981243629568483,-0.4872916013172126,-0.0797801159955309,3.6683978597124467,-0.5674956056410174,-1.340082940983183,1.11749448515946,0.03800923866224579,-0.7794545838895456,-0.036432098350833615,0.4410519326070333,1.4629849123210423,0,0,0,1,0,0,0,0,0,20.0,3.044522437723423
-0.40021494331499596,-0.4872916013172126,-0.0797801159955309,3.6683978597124467,-0.5674956056410174,-0.46249319650265974,0.8365659673225536,0.03900751385361525,-0.7794545838895456,-0.036432098350833615,0.40103202460058723,0.647173493088936,0,0,0,1,0,0,0,0,0,21.7,3.122364924487357
-0.3767866841259904,-0.4872916013172126,-0.0797801159955309,3.6683978597124467,-0.5674956056410174,-1.2546034204168977,0.7121039657492408,-0.06181828047470078,-0.7794545838895456,-0.036432098350833615,0.422851097732869,1.587739579523203,0,0,0,1,0,0,0,0,0,19.3,3.0106208860477417
-0.39524231508557905,-0.4872916013172126,-0.0797801159955309,3.6683978597124467,-0.5674956056410174,-0.6804659739466851,-0.5254039356082686,-0.06771285779516809,-0.7794545838895456,-0.036432098350833615,0.3757043567937678,0.4733580017061507,0,0,0,1,0,0,0,0,0,22.4,3.152736022363656
-0.40416465082977265,-0.4872916013172126,-0.0797801159955309,-0.27259856706992697,-0.5674956056410174,0.12874015408080913,-1.2899562309871897,0.07147522603006017,-0.7794545838895456,-0.036432098350833615,0.3194571984175844,-0.4587976577257233,0,0,0,1,0,0,0,0,0,28.1,3.370738174177447
-0.3868215479739337,-0.4872916013172126,-0.0797801159955309,-0.27259856706992697,-0.5674956056410174,-1.2432061510080583,-2.0900690982442005,-0.0986593887276216,-0.7794545838895456,-0.036432098350833615,-0.0849083378228921,2.368507552912006,0,0,0,1,0,0,0,0,0,23.7,3.2068032436339315
-0.397473189954709,-0.4872916013172126,-0.0797801159955309,-0.27259856706992697,-0.5674956056410174,-0.14621897040740595,-0.9307944550184872,0.07147522603006017,-0.7794545838895456,-0.036432098350833615,0.40519848077660076,-0.446182017222134,0,0,0,1,0,0,0,0,0,25.0,3.258096538021482
-0.4152107980690952,-0.4872916013172126,0.40172072504013434,3.6683978597124467,-0.040557471799617655,-0.5650686211822015,-0.4471706774764719,-0.3246498772881188,-0.7853938667773586,-0.9142721824233004,0.39609806333951864,0.1201200676056509,0,0,0,0,1,0,0,0,0,23.3,3.190476350346503
-0.4123561626731767,-0.4872916013172126,0.40172072504013434,-0.27259856706992697,-0.040557471799617655,0.5091240206007763,0.5876419641759282,-0.17776081341518302,-0.7853938667773586,-0.9142721824233004,0.3958787761723596,-0.4153437848800271,0,0,0,0,1,0,0,0,0,28.7,3.391147045808654
-0.4076360643585231,-0.4872916013172126,0.40172072504013434,3.6683978597124467,-0.040557471799617655,-0.4753151245876016,0.8970189395153056,-0.43056212140103156,-0.7853938667773586,-0.9142721824233004,0.4410519326070333,0.7382864522815256,0,0,0,0,1,0,0,0,0,21.5,3.1135153092103742
-0.40722177565043216,-0.4872916013172126,0.40172072504013434,3.6683978597124467,-0.040557471799617655,0.1258908367285987,0.8472341388859809,-0.20523714963478062,-0.7853938667773586,-0.9142721824233004,0.40640456019597326,-0.3018030203477236,0,0,0,0,1,0,0,0,0,23.0,3.1780538303479458
-0.3788453266108578,-0.4872916013172126,-0.720322143918734,3.6683978597124467,-0.4120056645074897,0.9493435515171423,0.7085479085614321,-0.44368230963045885,-0.6012760972551556,-0.47535214038706697,0.38403726914579484,-0.41254030921256263,0,0,0,0,0,0,0,1,0,26.7,3.3214324131932926
-0.3730708868087594,-0.4872916013172126,-0.720322143918734,3.6683978597124467,-0.4120056645074897,-0.17186282657729232,0.8081175098200822,-0.35512103908182474,-0.6012760972551556,-0.47535214038706697,0.422851097732869,1.2345016454227034,0,0,0,0,0,0,0,1,0,21.7,3.122364924487357
-0.34795172454993334,-0.4872916013172126,-0.720322143918734,3.6683978597124467,-0.4120056645074897,0.8467681268375995,0.32449373227806727,-0.24859081508854036,-0.6012760972551556,-0.47535214038706697,0.36967395969690586,-0.38170207687045565,0,0,0,0,0,0,0,1,0,27.5,3.349904087274605
-0.3489827913908562,-0.4872916013172126,-0.720322143918734,-0.27259856706992697,-0.4120056645074897,0.47493221237426114,0.4347315051001441,-0.24859081508854036,-0.6012760972551556,-0.47535214038706697,0.4410519326070333,-0.7083069921300447,0,0,0,0,0,0,0,1,0,30.1,3.4372078191851885
-0.383821446037253,-0.4872916013172126,-0.720322143918734,-0.27259856706992697,-0.437920654696411,2.8227697105948804,0.34583007540492067,-0.42813773879341993,-0.6012760972551556,-0.47535214038706697,0.3111242860655573,-1.1933082826013655,0,0,0,0,0,0,0,1,0,44.8,3.8242840911201395
-0.3591968700170186,-0.4872916013172126,-0.720322143918734,-0.27259856706992697,-0.437920654696411,3.4766880429269573,0.5129647632319407,-0.42813773879341993,-0.6012760972551556,-0.47535214038706697,0.2776829930738692,-1.124623128748491,0,0,0,0,0,0,0,1,0,50.0,3.9318256327243257
-0.376046550366592,-0.4872916013172126,-0.720322143918734,-0.27259856706992697,-0.437920654696411,2.500796849795207,0.6374267648052534,-0.2754016345138917,-0.6012760972551556,-0.47535214038706697,0.3366712410395352,-1.334883803808312,0,0,0,0,0,0,0,1,0,37.6,3.653252276470785
-0.37252742381247156,-0.4872916013172126,-0.720322143918734,-0.27259856706992697,-0.437920654696411,1.2513711908513465,0.4027269904098639,-0.2754016345138917,-0.6012760972551556,-0.47535214038706697,0.16891655816319856,-0.8821224835128301,0,0,0,0,0,0,0,1,0,31.6,3.484312288372662
-0.385816083244185,-0.4872916013172126,-0.720322143918734,-0.27259856706992697,-0.437920654696411,1.9964676784541284,-1.8340329807219566,-0.1996277937975617,-0.6012760972551556,-0.47535214038706697,0.2284530240467612,-1.2241465149434727,0,0,0,0,0,0,0,1,0,46.7,3.8649313978942956
-0.36910605077374337,-0.4872916013172126,-0.720322143918734,-0.27259856706992697,-0.437920654696411,0.38090473975134953,-1.6775664644583637,-0.1996277937975617,-0.6012760972551556,-0.47535214038706697,0.2594821581997043,-1.246574320283187,0,0,0,0,0,0,0,1,0,31.5,3.481240089335692
-0.3580249915646379,-0.4872916013172126,-0.720322143918734,-0.27259856706992697,-0.437920654696411,-0.43257536430446025,-0.016887757751590883,-0.05872838107284293,-0.6012760972551556,-0.47535214038706697,0.23766308506742315,-0.1406031694685273,0,0,0,0,0,0,0,1,0,24.3,3.2308043957334744
-0.36664126570706773,-0.4872916013172126,-0.720322143918734,-0.27259856706992697,-0.437920654696411,1.6061112012014298,0.2960452747755959,-0.05872838107284293,-0.6012760972551556,-0.47535214038706697,0.21343185309639637,-1.037715383057098,0,0,0,0,0,0,0,1,0,31.7,3.4873750779032076
-0.35356906048800857,-0.4872916013172126,-0.720322143918734,-0.27259856706992697,-0.4120056645074897,2.9239204765983167,0.16802721601447387,0.020610728184092257,-0.6012760972551556,-0.47535214038706697,0.3205536342533777,-1.427398500834633,0,0,0,0,0,0,0,1,0,41.7,3.754198920234579
-0.38194318206293076,-0.4872916013172126,-0.720322143918734,-0.27259856706992697,-0.4120056645074897,2.7957011957488898,0.06490155756801505,-0.06804561619229131,-0.6012760972551556,-0.47535214038706697,0.24424170008218107,-1.2199413014422764,0,0,0,0,0,0,0,1,0,48.3,3.8979240810486444
-0.36839268285784527,-0.4872916013172126,-0.720322143918734,3.6683978597124467,-0.4120056645074897,0.6287953493935743,-0.07378467275653365,-0.06804561619229131,-0.6012760972551556,-0.47535214038706697,0.03865998087098435,-0.6452287896120982,0,0,0,0,0,0,0,1,0,29.0,3.4011973816621555
-0.38206188276019276,-0.4872916013172126,-0.720322143918734,-0.27259856706992697,-0.4120056645074897,-0.2829862033134615,-0.25158753214698043,-0.06804561619229131,-0.6012760972551556,-0.47535214038706697,0.2201201116947341,-0.24853698266590213,0,0,0,0,0,0,0,1,0,24.0,3.2188758248682006
-0.3599358400440909,-0.4872916013172126,-0.720322143918734,3.6683978597124467,-0.4120056645074897,0.4934527751636239,0.2818210460243599,0.1677850135402762,-0.6012760972551556,-0.47535214038706697,0.34840310448252076,-0.4363698523860093,0,0,0,0,0,0,0,1,0,25.1,3.261935314328648
-0.36095410582942666,-0.4872916013172126,-0.720322143918734,-0.27259856706992697,-0.4120056645074897,1.529179632691772,0.10757424382172187,0.1677850135402762,-0.6012760972551556,-0.47535214038706697,0.3661653650223682,-1.1106057504111693,0,0,0,0,0,0,0,1,0,31.5,3.481240089335692
-0.41092360817975004,0.8009505630846135,-0.9056270130445808,-0.27259856706992697,-1.094433739482417,0.27975397374791183,-1.7806921229048227,1.1384412579485201,-0.6428510774698466,-0.9142721824233004,0.24928530492682952,-0.8821224835128301,0,0,0,0,0,1,0,0,0,23.7,3.2068032436339315
-0.4097505659950432,0.8009505630846135,-0.9056270130445808,-0.27259856706992697,-1.094433739482417,0.4578363082610048,-0.937906569394105,1.1384412579485201,-0.6428510774698466,-0.9142721824233004,0.29719955095098516,-0.7405469623058838,0,0,0,0,0,1,0,0,0,23.3,3.190476350346503
-0.4073334939537376,0.8009505630846135,-0.9056270130445808,-0.27259856706992697,-1.094433739482417,0.8724119830074858,-0.5076236496692239,1.207940226033385,-0.6428510774698466,-0.9142721824233004,0.37910330788472624,-0.17845009097929507,0,0,0,0,0,1,0,0,0,22.0,3.1354942159291497
-0.40816789003154985,0.8009505630846135,-0.9056270130445808,-0.27259856706992697,-1.094433739482417,-0.2701642752285196,-0.12356947338585894,1.207940226033385,-0.6428510774698466,-0.9142721824233004,0.41605319555095205,-0.0354728319386167,0,0,0,0,0,1,0,0,0,20.1,3.0492730404820207
-0.40854261184055346,0.8009505630846135,-0.9056270130445808,-0.27259856706992697,-1.094433739482417,0.10452095658702797,-0.557408450298549,1.5404134016732918,-0.6428510774698466,-0.9142721824233004,0.17626267826301217,-0.20087789631900935,0,0,0,0,0,1,0,0,0,22.2,3.144152278672264
-0.4056716841920696,0.8009505630846135,-0.9056270130445808,-0.27259856706992697,-1.094433739482417,0.15438401025069423,-2.1611902420003792,1.5404134016732918,-0.6428510774698466,-0.9142721824233004,0.1977528206445557,-1.0461258100594908,0,0,0,0,0,1,0,0,0,23.7,3.2068032436339315
-0.396535221699874,0.4574193192441267,-0.7699313214799842,-0.27259856706992697,-1.0685187492934958,-0.9853429306331009,0.2818210460243599,1.977467787837619,-0.46467259083545664,0.4024879436853998,0.17341194508995034,-0.021455453601295336,0,0,0,0,0,0,1,0,0,17.6,2.9231615807191558
-0.3982517268808686,0.4574193192441267,-0.7699313214799842,-0.27259856706992697,-1.0685187492934958,-0.9682470265198433,0.057789443192397066,1.977467787837619,-0.46467259083545664,0.4024879436853998,0.35585886816591356,0.813980295303061,0,0,0,0,0,0,1,0,0,18.5,2.970414465569701
-0.38097030183831276,0.4574193192441267,-0.7699313214799842,-0.27259856706992697,-1.0685187492934958,-0.25164371243915806,-1.1974987441041574,2.025289923195604,-0.46467259083545664,0.4024879436853998,0.3673714444417407,-0.4896358900678305,0,0,0,0,0,0,1,0,0,24.3,3.2308043957334744
-0.3976419311419932,0.4574193192441267,-0.7699313214799842,-0.27259856706992697,-1.0685187492934958,-0.0835339886587978,0.3778345900952013,2.025289923195604,-0.46467259083545664,0.4024879436853998,0.21343185309639637,-0.35086384452834846,0,0,0,0,0,0,1,0,0,20.5,3.068052935133617
-0.40138682176737667,0.4574193192441267,-0.7699313214799842,-0.27259856706992697,-1.0685187492934958,0.21137035729488404,-0.6925386234352885,1.9164303904224573,-0.46467259083545664,0.4024879436853998,0.1977528206445557,-0.4391733280534735,0,0,0,0,0,0,1,0,0,24.5,3.2386784521643803
-0.39832155082043447,0.4574193192441267,-0.7699313214799842,-0.27259856706992697,-1.0685187492934958,0.6173980799847363,-1.816252694782912,1.9164303904224573,-0.46467259083545664,0.4024879436853998,0.40640456019597326,-0.8540877268381873,0,0,0,0,0,0,1,0,0,26.2,3.3032169733019514
-0.40419025294094685,0.4574193192441267,-0.7699313214799842,-0.27259856706992697,-1.0685187492934958,0.2883019258045406,-1.976275268234314,1.71211673458884,-0.46467259083545664,0.4024879436853998,0.4342540304251163,-0.9466024238645085,0,0,0,0,0,0,1,0,0,24.4,3.2347491740244907
-0.39560307210666945,0.4574193192441267,-0.7699313214799842,-0.27259856706992697,-1.0685187492934958,0.2184936506754076,-2.122073612934481,1.71211673458884,-0.46467259083545664,0.4024879436853998,0.22362870636927182,-1.2704038634566335,0,0,0,0,0,0,1,0,0,24.8,3.250374491927572
-0.4109503740232503,0.4574193192441267,-0.7699313214799842,-0.27259856706992697,-1.0685187492934958,0.9578915035737712,-2.1967508138784684,2.429924134097361,-0.46467259083545664,0.4024879436853998,0.32252721875780466,-1.2788142904590263,0,0,0,0,0,0,1,0,0,29.6,3.4210000089583352
-0.37758267703704146,0.4574193192441267,-0.7699313214799842,-0.27259856706992697,-1.0685187492934958,2.8127970998621477,-2.1398538988735254,2.429924134097361,-0.46467259083545664,0.4024879436853998,0.4410519326070333,-1.2774125526252942,0,0,0,0,0,0,1,0,0,42.8,3.7796338173824005
-0.4149093913966358,2.948020837087658,-1.0938500690857953,-0.27259856706992697,-1.4054136217494722,-0.25164371243915806,-1.3006244025506164,2.578999896008534,-0.5537618341526517,-0.9142721824233004,0.3970848555917321,-0.852685989004455,1,0,0,0,0,0,0,0,0,21.9,3.131136910560194
-0.4163884951831064,2.948020837087658,-1.0938500690857953,-0.27259856706992697,-1.4054136217494722,-0.5821645252954578,-1.759355779777969,2.578999896008534,-0.5537618341526517,-0.9142721824233004,0.42219323623139315,-0.4770202495642412,1,0,0,0,0,0,0,0,0,20.9,3.086486636822455
-0.41872759715856345,3.377434891888267,-1.0778000410512731,-0.27259856706992697,-1.388136961623525,1.6659468655978276,-1.2223911444188198,1.207940226033385,-0.9754509191873747,-1.353192224459534,0.32526830834728726,-1.3376872794757761,0,0,1,0,0,0,0,0,0,44.0,3.8066624897703196
-0.3493505308059032,0.3715365082840049,-1.0456999849822288,-0.27259856706992697,0.797360544308837,3.4467702107287588,0.6516509935564894,-0.9479063550997886,-0.8566652614311147,-2.2310323085320007,0.36210855242993384,-1.0559379748956157,0,0,0,0,1,0,0,0,0,50.0,3.9318256327243257
-0.3433026139071717,0.3715365082840049,-1.0456999849822288,-0.27259856706992697,0.797360544308837,1.4935631657891528,1.11749448515946,-0.9034118037130352,-0.8566652614311147,-2.2310323085320007,0.29182701535559974,-0.6816739732891339,0,0,0,0,1,0,0,0,0,36.0,3.6109179126442243
-0.34410093428287497,0.3715365082840049,-1.0456999849822288,-0.27259856706992697,0.797360544308837,0.7940557558217253,1.11749448515946,-0.8482214467044662,-0.8566652614311147,-2.2310323085320007,0.38655907156811903,-0.8064286404912944,0,0,0,0,1,0,0,0,0,30.1,3.4372078191851885
-0.3576630708112214,0.3715365082840049,-1.0456999849822288,-0.27259856706992697,0.797360544308837,1.3083575378955363,0.47029207697823344,-0.8000190160354834,-0.8566652614311147,-2.2310323085320007,0.39609806333951864,-0.42936116321734846,0,0,0,0,1,0,0,0,0,33.8,3.5496173867804286
-0.35836014647455416,0.3715365082840049,-1.0456999849822288,-0.27259856706992697,0.797360544308837,1.7599743382207405,0.7405524232517128,-0.7868512908921813,-0.8566652614311147,-2.2310323085320007,0.34752595581388646,-0.7559660784769374,0,0,0,0,1,0,0,0,0,43.1,3.7864597824528
-0.3599870442664392,0.3715365082840049,-1.0456999849822288,-0.27259856706992697,0.797360544308837,3.010824655840706,0.8152296241957002,-0.7161638999604483,-0.8566652614311147,-2.2310323085320007,0.33096977469341154,-0.9452006860307764,0,0,0,0,1,0,0,0,0,48.8,3.9080149840306073
-0.32447924353253604,0.3715365082840049,-1.0456999849822288,-0.27259856706992697,0.797360544308837,1.4850152137325268,0.9219113398299683,-0.8158488083557706,-0.8566652614311147,-2.2310323085320007,0.4028959655214356,-0.196672682817813,0,0,0,0,1,0,0,0,0,31.0,3.4657359027997265
-0.3565039934144278,0.3715365082840049,-1.0456999849822288,-0.27259856706992697,0.797360544308837,1.312631513923852,0.8187856813835089,-0.8865361992875038,-0.8566652614311147,-2.2310323085320007,0.34226306380207966,-0.6382201004434376,0,0,0,0,1,0,0,0,0,36.5,3.624340932976365
-0.33188523605582393,0.3715365082840049,-1.0456999849822288,-0.27259856706992697,0.797360544308837,-1.032356666944558,-0.20535878870546437,-0.8597253798621525,-0.8566652614311147,-2.2310323085320007,0.39171231999634604,-0.30881170951638437,0,0,0,0,1,0,0,0,0,22.8,3.169685580677429
-0.32908296861457986,0.3715365082840049,-1.0456999849822288,-0.27259856706992697,0.797360544308837,1.0390970481117396,0.5698616782368835,-0.7901313379495383,-0.8566652614311147,-2.2310323085320007,0.30037921487478525,0.29954251032336493,0,0,0,0,1,0,0,0,0,30.7,3.456316680883235
-0.35321412212854864,0.3715365082840049,-1.0456999849822288,-0.27259856706992697,0.1754007797747256,2.866934129554128,-0.056004386817488976,-0.6528922675931739,-0.8566652614311147,-2.2310323085320007,0.30553246330301287,-0.7307347974697588,0,0,0,0,1,0,0,0,0,50.0,3.9318256327243257
-0.35761768525050364,0.3715365082840049,-1.0456999849822288,-0.27259856706992697,0.1754007797747256,1.6887414044155036,-0.5680766218619757,-0.43878600750136104,-0.8566652614311147,-2.2310323085320007,0.3686871674446924,-1.3306785903071154,0,0,0,0,1,0,0,0,0,43.5,3.7954891891721947
-0.40996818394002355,0.3715365082840049,-0.6094310411347625,3.6683978597124467,-0.7834538572153616,-0.5194795435468497,-0.25158753214698043,0.05821242705900878,-1.1001758598314477,-0.036432098350833615,0.3800901001369397,0.13974439727790097,0,0,1,0,0,0,0,0,0,20.7,3.077312260546414
-0.3857032012085535,0.3715365082840049,-0.6094310411347625,-0.27259856706992697,-0.7834538572153616,-0.6106576988175533,-0.9414626265819139,0.30136374152828554,-1.1001758598314477,-0.036432098350833615,0.3505959761541067,0.048631438085311736,0,0,1,0,0,0,0,0,0,21.1,3.0955776085237074
-0.401652152737727,0.3715365082840049,-0.6094310411347625,-0.27259856706992697,-0.7834538572153616,-0.06358876719333105,-1.8589253810366193,0.30136374152828554,-1.1001758598314477,-0.036432098350833615,0.4410519326070333,-0.8498825133369908,0,0,1,0,0,0,0,0,0,25.2,3.265759410767051
-0.4071810450190188,0.3715365082840049,-0.6094310411347625,-0.27259856706992697,-0.7834538572153616,0.3609595182858815,-0.35115713340563054,0.05821242705900878,-1.1001758598314477,-0.036432098350833615,0.41978107739264814,-0.6900844002915267,0,0,1,0,0,0,0,0,0,24.4,3.2347491740244907
-0.39469652462463906,0.3715365082840049,-0.6094310411347625,3.6683978597124467,-0.7834538572153616,2.0035909718346523,-0.5965250793644473,0.2716531703565757,-1.1001758598314477,-0.036432098350833615,0.3738404158729194,-0.8512842511707229,0,0,1,0,0,0,0,0,0,35.2,3.5890591188317256
-0.41394931222760495,1.2303646178852226,-0.6896811813073734,3.6683978597124467,-0.9303054682859153,0.6743844270289248,-1.268619887860336,0.13431902617246202,-0.9160580903092447,-0.47535214038706697,0.4410519326070333,-1.2788142904590263,0,0,0,1,0,0,0,0,0,32.4,3.5085558999826545
-0.4093409322162567,1.2303646178852226,-0.6896811813073734,-0.27259856706992697,-0.9303054682859153,0.8111516599349816,-0.9165702262672516,0.22449655179283678,-0.9160580903092447,-0.47535214038706697,0.4410519326070333,-1.3559098713142939,0,0,0,1,0,0,0,0,0,32.0,3.4965075614664802
-0.4083343037541819,1.2303646178852226,-0.6896811813073734,3.6683978597124467,-0.9303054682859153,1.3995356931662413,-0.6960946806230974,0.47164096702759206,-0.9160580903092447,-0.47535214038706697,0.35717459116886524,-0.9255763563585265,0,0,0,1,0,0,0,0,0,33.2,3.5322256440685598
-0.41338722951409956,1.2303646178852226,-0.6896811813073734,3.6683978597124467,-0.9303054682859153,0.7712612170040494,-1.4570909188142096,0.5075788739168926,-0.9160580903092447,-0.47535214038706697,0.40322489627217317,-1.1905048069339013,0,0,0,1,0,0,0,0,0,33.1,3.529297384289471
-0.4112331609784921,1.2303646178852226,-0.6896811813073734,-0.27259856706992697,-0.9303054682859153,0.281178632424017,-1.2970683453628074,0.1641246711719216,-0.9160580903092447,-0.47535214038706697,0.4410519326070333,-0.7657782433130623,0,0,0,1,0,0,0,0,0,29.1,3.40452517175483
-0.39603481679965186,0.3715365082840049,-1.1390819662739942,-0.27259856706992697,-0.9657226215441076,0.7513159955385826,-1.2935122881749983,0.1453000532775259,-1.1417508400461387,-1.7921122664957674,0.4410519326070333,-1.0937848964063837,0,0,0,0,1,0,0,0,0,35.1,3.586292865338835
-0.41635358321332344,0.3715365082840049,-1.1390819662739942,-0.27259856706992697,-0.9657226215441076,2.187371941052165,-0.14490581651271237,0.42766932169346067,-1.1417508400461387,-1.7921122664957674,0.33590373595448014,-1.246574320283187,0,0,0,0,1,0,0,0,0,45.4,3.8372994592322094
-0.416205789207909,0.3715365082840049,-1.1390819662739942,-0.27259856706992697,-0.9657226215441076,0.9735627490109222,-1.1157094287845517,0.6891223480045112,-1.1417508400461387,-1.7921122664957674,0.3898483790754983,-1.1302300800834193,0,0,0,0,1,0,0,0,0,35.4,3.594568774642695
-0.41338490204944733,0.3715365082840049,-1.1390819662739942,3.6683978597124467,-0.9657226215441076,1.9380566727338333,-0.6712022803084348,0.6735302402535976,-1.1417508400461387,-1.7921122664957674,0.22362870636927182,-1.3517046578130976,0,0,0,0,1,0,0,0,0,46.0,3.8501476017100584
-0.41877065525462903,3.377434891888267,-1.4484097793029669,3.6683978597124467,-1.3276686511827083,2.334111784690952,-1.5566605200728598,0.9935012075444487,-1.2486579320267728,-2.2310323085320007,0.42592111807308924,-1.3306785903071154,1,0,0,0,0,0,0,0,0,50.0,3.9318256327243257
